geoName,salgın,Period
Hatay,1.5555555555555556,202002
Isparta Province,2.0,202002
Iğdır,0.0,202002
Kahramanmaraş Province,2.0,202002
Karabük,7.333333333333333,202002
Karaman,0.0,202002
Kars,13.11111111111111,202002
Kastamonu,3.3333333333333335,202002
Kayseri Province,2.6666666666666665,202002
Kilis,0.0,202002
Kocaeli,2.0,202002
Konya,1.5555555555555556,202002
Kütahya,1.3333333333333333,202002
Kırklareli,5.333333333333333,202002
Kırıkkale,4.0,202002
Kırşehir,0.0,202002
Malatya,1.3333333333333333,202002
Manisa,1.1111111111111112,202002
Mardin,3.5555555555555554,202002
Mersin Province,1.7777777777777777,202002
Muğla Province,1.1111111111111112,202002
Muş,7.333333333333333,202002
Nevşehir,3.3333333333333335,202002
Niğde,4.0,202002
Ordu,2.0,202002
Osmaniye,4.222222222222222,202002
Rize,3.3333333333333335,202002
Sakarya,2.4444444444444446,202002
Samsun,2.4444444444444446,202002
Siirt Province,0.0,202002
Sinop Province,6.666666666666667,202002
Sivas,3.7777777777777777,202002
Tekirdağ,1.7777777777777777,202002
Tokat,4.888888888888889,202002
Trabzon,3.7777777777777777,202002
Tunceli,17.11111111111111,202002
Uşak,2.888888888888889,202002
Van,5.111111111111111,202002
Yalova Province,4.666666666666667,202002
Yozgat,5.555555555555555,202002
Zonguldak,2.6666666666666665,202002
Çanakkale Province,3.5555555555555554,202002
Çankırı,0.0,202002
Çorum Province,2.6666666666666665,202002
İstanbul,2.4444444444444446,202002
İzmir,2.0,202002
Şanlıurfa Province,1.3333333333333333,202002
Şırnak,4.444444444444445,202002
Adana,1.3026819923371646,202003
Adıyaman Province,1.4559386973180075,202003
Afyonkarahisar Province,1.4367816091954022,202003
Aksaray,1.2835249042145593,202003
Amasya Province,0.7854406130268199,202003
Ankara,1.475095785440613,202003
Antalya,1.4559386973180075,202003
Ardahan Province,1.0153256704980842,202003
Artvin,1.4942528735632183,202003
Aydın Province,1.5708812260536398,202003
Ağrı,0.7854406130268199,202003
Balıkesir Province,1.3984674329501916,202003
Bartın Province,1.264367816091954,202003
Batman,1.1302681992337165,202003
Bayburt,1.32183908045977,202003
Bilecik,1.2452107279693485,202003
Bingöl Province,1.5517241379310345,202003
Bitlis,0.9770114942528735,202003
Bolu,1.590038314176245,202003
Burdur Province,0.8620689655172413,202003
Bursa,1.417624521072797,202003
Denizli,1.4367816091954022,202003
Diyarbakır,1.32183908045977,202003
Düzce Province,1.2452107279693485,202003
Edirne,1.839080459770115,202003
Elazığ,1.3026819923371646,202003
Erzincan,0.8045977011494252,202003
Erzurum,1.32183908045977,202003
Eskişehir Province,1.685823754789272,202003
Gaziantep,1.264367816091954,202003
Giresun,1.628352490421456,202003
Gümüşhane,1.3984674329501916,202003
Hakkâri,0.9386973180076628,202003
Hatay,1.0919540229885056,202003
Isparta Province,1.3601532567049808,202003
Iğdır,1.4942528735632183,202003
Kahramanmaraş Province,1.168582375478927,202003
Karabük,1.532567049808429,202003
Karaman,0.5938697318007663,202003
Kars,1.2835249042145593,202003
Kastamonu,1.1302681992337165,202003
Kayseri Province,1.3409961685823755,202003
Kilis,0.7471264367816092,202003
Kocaeli,1.6091954022988504,202003
Konya,1.2835249042145593,202003
Kütahya,1.3984674329501916,202003
Kırklareli,1.6091954022988504,202003
Kırıkkale,0.900383141762452,202003
Kırşehir,0.7854406130268199,202003
Malatya,1.168582375478927,202003
Manisa,1.2452107279693485,202003
Mardin,1.32183908045977,202003
Mersin Province,1.475095785440613,202003
Muğla Province,1.6666666666666665,202003
Muş,1.0727969348659003,202003
Nevşehir,0.9195402298850575,202003
Niğde,0.900383141762452,202003
Ordu,1.379310344827586,202003
Osmaniye,1.053639846743295,202003
Rize,1.1877394636015326,202003
Sakarya,1.475095785440613,202003
Samsun,1.2260536398467432,202003
Siirt Province,1.379310344827586,202003
Sinop Province,0.9961685823754789,202003
Sivas,1.4942528735632183,202003
Tekirdağ,1.4942528735632183,202003
Tokat,0.9386973180076628,202003
Trabzon,1.5134099616858236,202003
Tunceli,1.9157088122605364,202003
Uşak,1.2835249042145593,202003
Van,0.900383141762452,202003
Yalova Province,1.5134099616858236,202003
Yozgat,0.7662835249042145,202003
Zonguldak,1.3026819923371646,202003
Çanakkale Province,1.7816091954022988,202003
Çankırı,1.743295019157088,202003
Çorum Province,1.0153256704980842,202003
İstanbul,1.5134099616858236,202003
İzmir,1.4367816091954022,202003
Şanlıurfa Province,1.1302681992337165,202003
Şırnak,1.7049808429118773,202003
Adana,1.2857142857142858,202004
Adıyaman Province,1.5714285714285714,202004
Afyonkarahisar Province,1.2857142857142858,202004
Aksaray,1.4761904761904763,202004
Amasya Province,0.6190476190476191,202004
Ankara,1.380952380952381,202004
Antalya,1.380952380952381,202004
Ardahan Province,1.8571428571428572,202004
Artvin,0.9047619047619048,202004
Aydın Province,1.4285714285714286,202004
Ağrı,1.2380952380952381,202004
Balıkesir Province,1.0952380952380953,202004
Bartın Province,1.9047619047619047,202004
Batman,0.8571428571428571,202004
Bayburt,4.761904761904762,202004
Bilecik,1.1904761904761905,202004
Bingöl Province,0.6666666666666666,202004
Bitlis,0.8095238095238095,202004
Bolu,1.1428571428571428,202004
Burdur Province,0.9047619047619048,202004
Bursa,1.380952380952381,202004
Denizli,1.619047619047619,202004
Diyarbakır,1.2380952380952381,202004
Düzce Province,1.3333333333333333,202004
Edirne,0.8095238095238095,202004
Elazığ,0.7142857142857143,202004
Erzincan,1.0476190476190477,202004
Erzurum,0.9523809523809523,202004
Eskişehir Province,1.0,202004
Gaziantep,1.1428571428571428,202004
Giresun,1.0,202004
Gümüşhane,1.5238095238095237,202004
Hakkâri,0.0,202004
Hatay,1.4285714285714286,202004
Isparta Province,1.4761904761904763,202004
Iğdır,0.8095238095238095,202004
Kahramanmaraş Province,1.2857142857142858,202004
Karabük,1.3333333333333333,202004
Karaman,1.0952380952380953,202004
Kars,1.2380952380952381,202004
Kastamonu,1.1428571428571428,202004
Kayseri Province,1.380952380952381,202004
Kilis,1.8095238095238095,202004
Kocaeli,1.5238095238095237,202004
Konya,1.4761904761904763,202004
Kütahya,1.380952380952381,202004
Kırklareli,1.4285714285714286,202004
Kırıkkale,1.5238095238095237,202004
Kırşehir,1.3333333333333333,202004
Malatya,1.0476190476190477,202004
Manisa,1.5238095238095237,202004
Mardin,1.0952380952380953,202004
Mersin Province,1.3333333333333333,202004
Muğla Province,1.0952380952380953,202004
Muş,1.8571428571428572,202004
Nevşehir,1.0952380952380953,202004
Niğde,1.380952380952381,202004
Ordu,1.380952380952381,202004
Osmaniye,0.7619047619047619,202004
Rize,1.8095238095238095,202004
Sakarya,1.5238095238095237,202004
Samsun,1.2857142857142858,202004
Siirt Province,2.2857142857142856,202004
Sinop Province,1.5238095238095237,202004
Sivas,1.1904761904761905,202004
Tekirdağ,1.4285714285714286,202004
Tokat,0.8571428571428571,202004
Trabzon,1.5238095238095237,202004
Tunceli,2.0952380952380953,202004
Uşak,1.0,202004
Van,0.7619047619047619,202004
Yalova Province,1.8571428571428572,202004
Yozgat,1.4285714285714286,202004
Zonguldak,1.3333333333333333,202004
Çanakkale Province,1.1904761904761905,202004
Çankırı,1.2857142857142858,202004
Çorum Province,1.0,202004
İstanbul,1.4761904761904763,202004
İzmir,1.3333333333333333,202004
Şanlıurfa Province,0.9047619047619048,202004
Şırnak,1.5714285714285714,202004
