,Text,Date,Hashtags
3262,Bir doz ilaç 56 bin euro! Minik Meryem her geçen eriyor https://haberglobal.com.tr/yasam/manisa-da-yasayan-minik-meryem-gunden-gune-eriyor-8038,2019-09-30 21:18:38+00:00,
3263,Oh beee ilaç gibi geldi bu bi saattir kevaşenin birinin vidyosu dönüyor sinirim zıplamıştı ... ,2019-09-30 21:17:39+00:00,
3264,Grip oldum ama ne ilaç içiyorum ne kendime bakıyorum sadece bu gribin bana bulaştığı gibi geçip gitmesini bekliyorum,2019-09-30 21:16:06+00:00,
3265,ilaç içmeden iyileşme inadımı nasıl bırakırım lakin sürünüyorum ama yine de ilaç almıyorum,2019-09-30 21:15:34+00:00,
3266,17 Aralık itibari ile geçerli olacak ilaç fiyatları serverlarımıza konulmuştur. Online işlemler bölümünden yükleyebilirsiniz.(Ara Liste 1),2019-09-30 21:06:38+00:00,
3267,"Çünkü ruhlarımızın ıslahı sadece bizim iyiliğimize olan şeye tam bir kararlılıkla yönelmektedir; yoksa ne ilaç içmekle ne şiddetli acıyla ne ateşle ne de mal harcamakladır; aksine ruh,önce kendisi için yapılması kolay olan hafif bir işte iyi bir alışkanlık kazanmaya zorlanmalıdr.",2019-09-30 21:06:12+00:00,
3268,1 Ekim itibari ile geçerli olan ilaç fiyatları serverlarımıza konulmuştur. Online işlemler bölümünden yükleyebilirsiniz.(Rev 1),2019-09-30 21:06:07+00:00,
3269,Sana ilaç gibi gelen insanların aslında eczane çıkması rezilliği,2019-09-30 21:05:28+00:00,
3270,"Üreten bir ülke iken tüketen bir ülke olduk. Böyle devam ederse iflasımız yakındır. Üreticinin durumu kötü. Gübre, ilaç, mazot ve ekipman ücretlerine aşırı zam. Üretimi olumsuz etkiledi. Tarlaların yarısı ekilmiyor. Devleti yönetenlerin haberi yok.",2019-09-30 21:03:51+00:00,
3271,Adem metan; ilaç denen birşey var bilader,2019-09-30 21:02:43+00:00,
3272,ilaç içtim ama çok hızlı iyileşmem lazım hemen üç dakika içinde,2019-09-30 20:58:59+00:00,
3273,İyi gayet ya özel okuldaki yemek fiyatlarından sonra ilaç gibi,2019-09-30 20:56:04+00:00,
3274,Guzel 1 bakis acisi 2002 yilinda asgari ucret 184 tl idi ama suanda asgari ucret 10.000 tl hizmet degerinde (ne demek istedigimi egitim kitap harc burs saglik muayene ilac kanser ilaci ev araba almada kolaylik tarimda subvanse BU KATSAYIYI hesaplayacak 1 ekonomist ve medya yok),2019-09-30 20:54:03+00:00,
3275,"Dünya hayatında sıkıntıya ve kedere düşen kullarına da ruhu ferahlatan bir ilaç niteliğinde gönderdiğin İnşirah Sure-i Celilesi hakkı için; dualarımızı kabul et, göğsümüzü genişlet, işlerimizi kolaylaştır. @herkesicinCHP @iyiparti @SaadetPartisi @dbdevletbahceli @cenginyurt52",2019-09-30 20:52:32+00:00,
3276,ilaç yanlış 1 lt harnup içseydin bak neler oluyor ,2019-09-30 20:52:22+00:00,
3277,Başım ağrıyor ilaç içmiyorum uykum var uyuyamıyorum karnım aç yemek yiyemiyorum bu döngüden kurtulmam gerek ,2019-09-30 20:52:08+00:00,
3278,"EMEKLİLERE MÜJDE 17 Eylül'den itibaren muayene katılım payına % 60, ilâç katılım payına % 70 zam geldi. Mehteri nasıl istersiniz",2019-09-30 20:50:46+00:00,
3279,"Zam yapmanın yeni ifadesi ; İyileştirme Elektrik, Doğalgaz, Muayene ve ilaç katılım ücretlerine iyileştirme yapıldı. IMF istedi, saray yaptı..",2019-09-30 20:48:48+00:00,
3280,Gülmek en güzel makyaj Gülmek en iyi ilaç Her zaman gülümse #aşk #aşksözleri #güzelsözler,2019-09-30 20:47:52+00:00,#a #a #g
3281,Jin ilaç gibisin maşAllah ,2019-09-30 20:43:42+00:00,
3282,Ama hastalığın devam ettiğini gösteriyor ve bacaktaki nüks ile birleştiğinde akıllı ilacın yeterince etkili olmadığını. Yani bir set kemoterapi daha alacağım. Bu kez başka bir ilaç. Umarım bu kez işlevsel olur. Bunu da yine işyeri-yakın çevre hariç önce burada paylaşıyorum.,2019-09-30 20:41:41+00:00,
3283,Cengiz miydi neydi bi orospu çocuğu anadolunun ücra bi köşesinden bi kutu ilaç buldurup getirtmişti bize,2019-09-30 20:41:35+00:00,
3284,zaman ilaç derler ya ellerin neden uzak bana ?,2019-09-30 20:40:06+00:00,
3285,"Allah'ın izniyle bu süreci atlatinca,şuan kalp için deneme sürecinde yeni bir ilaç var doktor verdi .biz faydasını gorduk biraz rahatlattı gibi . Sizde bu süreçten sonra doktorunuza sorun o ilacı ,ismi şuan aklımda değil öğrenip yazarım",2019-09-30 20:36:40+00:00,
3286,"Benden bana seslenir hem ilaç hem de zehir Bir maviyim bir kırmızı sarılarak,darılarak Dayandığım dekorlara, nasıl doydum oyunlara İçim kaçar bir göklere,gönüllere,hatırlara ",2019-09-30 20:35:59+00:00,
3287,bağışıklık güçlendirici ilaç kullanmaya başladıktan 2 gün sonra grip oldum babam: bence bu iyiye işaret kullanmaya devam et,2019-09-30 20:33:23+00:00,
3288,Elektriğe %15 zam geldi yine. Benim ürünüme %15 zam gelecek mi? İki yılda toplam elektrik zammı %60 olmuş. Bu zamlara daha gübre ilaç dahil değil. Şimdi çiftçi napsın kardeşim. Ne etsin. Benim ürünüme %60 zam gelmiyor girdi artıp gelir azalıyor. Önce buna çözüm bulunsun,2019-09-30 20:32:12+00:00,
3289,Ben ilaç kullanmadığım halde böyleyim ,2019-09-30 20:31:44+00:00,
3290,"ümitsizliklere ilaç, ruhlara doktor yoktur",2019-09-30 20:29:48+00:00,
3291,Yüzüme gülen yarama hiç ilaç olmaz,2019-09-30 20:28:11+00:00,
3292,Aha ilaç bulundu. Söle söle napcam ,2019-09-30 20:27:57+00:00,
3293,Faşistlere karşı savaşta sadece insanlar mı vardı sanıyorsunuz? Altta görebileceğiniz keçi yoldaş savaş boyunca partizanlara Nazi ablukası altındaki köylerden ilaç ve yiyecek taşıdı. Bir çok insan onun sayesinde hayatta kaldı. Savaşın ardından zafer törenlerinde de unutulmadı! ,2019-09-30 20:27:05+00:00,
3294,Bu ahmak ateist olduğu için dua edenle dalga geçiyor. Sac çıkaran ilaç var kıçına sürünce kafanda çıkıyor hesabı,2019-09-30 20:26:47+00:00,
3295,Tek ve mulakatsiz 60 bin atama yillardir kpss ile ugrasan bizlere ilac gibi gelecektir. Yuksek puanlarla basarisiz ilan edilmekten bıktık. #CumhurdanÖğretmene60Bin,2019-09-30 20:26:41+00:00,#Cumhurdan
3296,kortizonlu ilaç kullananlar bilir sofradan kalktığın an acıkırsın,2019-09-30 20:25:31+00:00,
3297,Kardeşim Ben aynı sıkıntıdan dolayı yaptırdım birazda korktum sıkıntı çıkacak diye çok şükür birşey çıkmadı ama hala var 2 ilaçla 2 günde boşalan mideye 3 aylık ilaç verdi . Sonuç olarak bu işin çözümü stresten uzak dur oluyor,2019-09-30 20:25:27+00:00,
3298,Bu gün eczaneye gittim 14 lirada ilaç farkı parası ödedim zaten kaç para alıyoruz ki her şeyini geçtim Devlet sigortamızı yapıyor bu sigorta bu ilaçları ödemiyormu da biz bu paraları ödüyoruz #Güvenlikkorucuları @suleymansoylu @RTErdogan @alielik29764569 @RTErdogan,2019-09-30 20:24:25+00:00,#G
3299,"EMEKLİLERE MÜJDE 17 Eylül'den itibaren muayene katılım payına % 60, ilâç katılım payına % 70 zam geldi. Mehteri nasıl istersiniz",2019-09-30 20:23:20+00:00,
3300,Kim bedava ilac aliyor devletin karsiladigi adam akilli ilac yokki,2019-10-31 23:55:09+00:00,
3301,''Atezolizumab'' etken maddeli ilaç SGK kapsamına alınsın. @saglikbakanl... http://chng.it/pJhxcsST via @ChangeTR,2019-10-31 23:52:59+00:00,
3302,Bedava ise neden eczaneden doktor ilac parasi veriyoruz ben hastayim girtlaktan ve hemotolojide tedavi gormem lazim en basta digerleri haric ilaclar pahali masrafli diye tedaviye gitmiyorum bunu kendisine iletin,2019-10-31 23:52:43+00:00,
3303,Adam dogru soylemis. Bankmatik memurlari hastalaninca ilaci da beles aliyorlardir. Kisaca kendi hastalarina ilac parasiz bize degil,2019-10-31 23:52:31+00:00,
3304,Aranızda doktor ya da eczacı varsa açıklasın. Ben 37 yaşındayım ücretsiz ilaç görmedim bu ülke de :) #barnasblack https://www.instagram.com/p/B4TTtIMlJyf/?igshid=1kg7vg9egf54b,2019-10-31 23:52:06+00:00,#barnasblack
3305,"Hı hı tabi tabi . Nere ora , hangi ülke? Var da biz mi bilmiyoruz? Daha yeni ilaç aldım , parasını vererek !!! ",2019-10-31 23:48:42+00:00,
3306,Hangi ülkeden bahsediyor? Turkiyede bir kişi çıkıp ben bedava ilaç alıyorum diyebiliyormu?????,2019-10-31 23:45:27+00:00,
3307,"İstanbul’da tetkikine göre 3 -5 ay. Ameliyat en kısa - 6 ay. Geber diyor . Ayrıca ilaç bulunmuyor. Ben köşe bucak ilaç peşindeyim. Bulunca Artuk parayla alıyorum,çünkü reçete geçerlilik süresinde bulmam mümkün olmuyor.",2019-10-31 23:44:45+00:00,
3308,Nakit 5k olsa şimdi ilaç gibi olurdu ha,2019-10-31 23:42:20+00:00,
3309,Diğer ilaçlar ücretsiz mi? onlarda paralı ve ödemeden çıkartılan bir sürü de ilaç var.,2019-10-31 23:38:30+00:00,
3310,Uyumak için ilaç alıyorum. Sonra ilaç ne zaman etki edecek diye bekleme süreci. Sonra acaba ilaç mı etki etti uykum kendiliğinden mi geldi acaba diye test süreci. Bu sırada ilacın etkisinin geçmesi. Ve uykumun yeniden kaçması. Bir gerizekalılık hikayesi dinlediniz teşekkürler.,2019-10-31 23:38:16+00:00,
3311,"Haberde sıra beklemeyle ilgili bir şey yok, bedava ilaç diyor",2019-10-31 23:35:30+00:00,
3312,Bırakın ücretsiz ilaç almayı gss saçmalığı adı altında milyarlarca lira borclandırıldık. Lafa geldi mi şöyle büyük ülkeyiz böyle büyük ülkeyiz nedense kendi öz vatandaşımıza hiçte büyük ülke değiliz! Nerede yabancı uyruklu var ona hoş geçiyoruz. Öz yurdunda garip paryazız,2019-10-31 23:33:54+00:00,
3313,Vay caninaaaaa Hangi ilac mis o,2019-10-31 23:33:50+00:00,
3314,ayrılıyoruz madem sığdıramadığımız için hayatı bitkinliğimize; vur orta yerinden kalbime bölünüversin ikiye. yarısı sende kalsın ama diğer yarısı bende. üzüldüğümüzde ya da olmaz ya özlendiğimizde; hangi parça kimdeyse ilaç gibi sunsun bir ötekine. böleriz sonra biz iyileşince.,2019-10-31 23:31:02+00:00,
3315,"ilaç milac bok pusur. şuramda bir şeyler, sahiden bir şeyler var. haykırmadan anlatamam.""",2019-10-31 23:29:23+00:00,
3316,vatandaşlarımıza ilaçları bedava ödedik derken evet süriyeliler bedava alıyor vatandaşlarına bedava sağlık ilaç elektirik doğru demiş niye yadırgadık çok mutlu vatandaşları doğum salonlarıda onlarla dolu.,2019-10-31 23:28:28+00:00,
3317,-Ebu Bekir el Bağdadi öldürülmesinin duyurulması iç politikada sıkışan Trump'a ilaç gibi geldi. Derin ABD eğer gol atmadıysa... Bağdadi bu güne kadar bir kaç defa öldürülmüş bir isim.,2019-10-31 23:24:34+00:00,
3318,"İyi de bu dediğine, akpliler bile inanmaz. İlla ki içlerinde son 17 yıldır hasta olup ilaç alan vardır. ",2019-10-31 23:22:08+00:00,
3319,Ama sen zamanın ılac olduğunu zannederek ve bıtmek bılmeyen şüphelerin yuzunden yaşanan onca yıllarımızı anılarımızı mahvettın herseyı anlamsız degersız kıldın senı herkesten herseyden özel gördüm konseye vermedıgim değeri verdim +,2019-10-31 23:21:36+00:00,
3320,"Amin, huzurlu bir uyku için ilaç gibi dua Bizi dünya denilen kara çukurda yalnız bırakmayan Biriciğimize sonsuz kere hamdolsun Estağfirullah cümle hatalarımıza.. Hayrlı geceler, hayrlı Cumalar",2019-10-31 23:20:06+00:00,
3321,Ben hastayım sen ilac,2019-10-31 23:18:35+00:00,
3322,Reis yerli ilaç üreteceğiz demiş kendi adıma içeni öpsünler,2019-10-31 23:14:14+00:00,
3323,2 sene önce Eczacıbaşı nin arge çalışması yaptıkları ne diye bakıyordum. İlaçlarda ki nişasta oranı etkisi çalışması vardı. Yav yeni ilaç çalışması yok.. Bu nasıl arge dedim kendi kendime,2019-10-31 23:07:39+00:00,
3324,"Eeeee reisss bu işte bi yanlışlık var ya siz kadrolarınıza hakim değilsiniz ya da kadrolar yalancı. Daha dün aile hekimine gittim,yazdığı ilaçları parayla alsam 15 lira ama,katkı, katılım,ilaç farkı vs 35 tl ödedim. Sanırım dünyanın hiçbir yerinde böyle bir dolap yoktur. ",2019-10-31 23:06:48+00:00,
3325, harikasınız şiirler ilaç gibi ,2019-10-31 23:06:26+00:00,
3326,Bırakın siz bedava ilaç verilmesini parasını verdiğiniz ilacın gelmesi bile 2 ay allah ellerine düşürmesin he şu da var devlet bütün ilaçları ücretsiz karşılayabilir mi buna bütçe dayanır mı bilmiyorum ilaçlar çok pahalı iyisi mi hasta olmayın ,2019-10-31 23:05:46+00:00,
3327,"Ücretsiz falan degil,aslanlar gibi katılım payı-ilac farkı-muayne ücreti ödüyorum eczaneye gelince.Eczaneye ödediğimi de devlet eczacıdan kesiyor.Bunun adına ücretsiz diyemezsiniz",2019-10-31 23:05:21+00:00,
3328,Tek bir doktora(eğitimli olanına) gidebilseydiniz. Parayla alabileceğiniz 6 ₺ lık ilaç yeterli olabilirdi.,2019-10-31 23:02:41+00:00,
3329,"#Gülümsemek insana ilaç olan bir eylemdir. Bazen aynada gördüğün Şifa olur, Bazen karşında gördüğün. Ama İllaki Isıtır İçimizi. Hepinize İçten Gülüşler Dilerim. @picemiyeti #picemiyeti",2019-10-31 23:02:03+00:00,#G #picemiyeti
3330,"Katıla katıla kahkaha attığımız günler vardı bizim, bi kere gömüldü karanlığa. Şimdi hep maskelerle dolaşıyoruz, gülüyoruz görsünler, iyiyiz yaşıyoruz zannetsinler diye. Gülmek ilaçmış, insanın ruhu yara aldıktan sonra, gülümsemek ilaç olsa ne, olmasa ne. #picemiyeti @picemiyeti",2019-10-31 22:58:32+00:00,#picemiyeti
3331,"Sgk ya prim yatırırız,sonra dr işimiz olur dr bizi tetkikler için mr,röntgen vs gönderir. Onlardan bi para kesilir,muayeden kesilir sonra reçete yazılır ecz ye gidersin muayene ücreti bi daha çıkar ilac fiat farkı çıkar katılım payı çıkar. Ama ilac bedava. Ağam bizle eğlenir.",2019-10-31 22:58:30+00:00,
3332,"Bu tükenmez derdime, neden ilaç vermemiş...",2019-10-31 22:56:21+00:00,
3333,Eczaneye gittik mi resmen soyuluyoruz nerede o bedava ilaç biz hiç göremedik ha suriyeliye veriyordur o ayrı biz suriyeli değiliz ki ayrıcalıklı olup bedava ilaç alalım,2019-10-31 22:54:50+00:00,
3334,"Zaman her şeyin ilacı sözündeki ilaç parol galiba, gram etkisi yok",2019-10-31 22:50:45+00:00,
3335,Waww onun için muayne parası artı ilaç parasını kesiyorlar herkezden ne güzel ordan konuşmak çok kolay çünkü derdi yokk,2019-10-31 22:47:18+00:00,
3336,"Hastahaneye gidip “ben iyiyim” dersen kimse sana bakmaz, ilaç vermez. Evvelâ hastalığını ve acziyetini kabul edeceksin. ... ",2019-10-31 22:45:42+00:00,
3337,"Bedava ilac veren bir suru ulke var, bunuda oy toplamak icinmi soyluyorsun sahte halife erduvan.",2019-10-31 22:45:32+00:00,
3338,Nerdeymiş üçreçsiz ilaç hep para vererek alıyoruz ilaçlarımızı ,2019-10-31 22:45:23+00:00,
3339,kac farkli ilac ictim bilmiyorum bile ama 1 tanesini bile ucretsiz almadim???? ,2019-10-31 22:41:24+00:00,
3340,Eu e Milena na ilac kkkkkkkkkkkk ,2019-10-31 22:39:38+00:00,
3341,"Bu adam değil, TÜRKİYE cumhuriyetinin cumhurbaşkanı Recep tayyip erdoğan diyeceksin. senin yaşın yetmez benim çocukluğumda muayne ve ilaç parası ödemek için manisa ssk hastahanesinde demir parmaklı depodan ilaç alabilmek saatlerce sıra beklerdik.",2019-10-31 22:38:55+00:00,
3342,Milletin gözünün içine bakarak türkiyede ilaç bedava diyor hangi ülkede yaşıyor erdoğan,2019-10-31 22:38:12+00:00,
3343,"Bu meseleyi niye yazdım? Sigara veya elektronik sigara iç ya da içme keyfin bilir. Bu olay çok açık şekilde gösteriyor ki tröstler karlarından vazgeçmemek için işte böyle devlet ve medya eliyle de destek sağlayıp toplumları yanıltıyorlar. Gıda olur, ilaç olur fark etmez hep aynı.",2019-10-31 22:34:44+00:00,
3344,Eczaneye gittik mi resmen soyuluyoruz nerede o bedava ilaç biz hiç göremedik ha suriyeliye veriyordur o ayrı biz suriyeli değiliz ki ayrıcalıklı olup bedava ilaç alalım,2019-10-31 22:30:31+00:00,
3345,Antibiyotik iğnelerim için 38 lira ödedim dün. Sanırım saray sınırları içinde ilaç ücretsiz. Yada sizin hastalara ücretsiz bize ücretli. ,2019-10-31 22:28:50+00:00,
3346,"Prof. Öztürk: Tedavi et, ilaç yazma diyorlar! - Müzeyyen Yüce https://www.gazeteduvar.com.tr/saglik/2019/09/10/prof-dr-serefnur-ozturk-tedavi-et-ilac-yazma-diyorlar/ @gazeteduvar aracılığıyla",2019-10-31 22:28:21+00:00,
3347,Ne mal oldukları malum #Metro ile bir kez daha tescilendi Şimdi de kem küm ediyorlar Yok kimse kimseye karisamaz mış Elinize düşe bu Millet Aç bi ilaç bırakırsınız,2019-10-31 22:27:31+00:00,#Metro
3348,Bi dua edecem az uzun Rabbim ! Bizlere her daim düşmana “kılıç gibi”.. Mazluma “ilaç gibi” olmayı nasip eylesin İnşallah Amin ,2019-10-31 22:22:41+00:00,
3349,Nerde ucretsiz ilac veriyorlarsa biz de oradan alalim o zaman ,2019-10-31 22:22:03+00:00,
3350,"""En iyi ilaç zamandır"" cümlesindeki ilaç parol galiba maşallah hiçbir etkisi yok.",2019-10-31 22:21:12+00:00,
3351,Bil ki kokun ilaç,2019-10-31 22:20:11+00:00,
3352,Cok kötüyüm bu dedigin ilac gibi geldi tesekkürler..,2019-10-31 22:19:27+00:00,
3353,Benim düşüncem en çok oy aldıkları il ilçe ve kazalarda hatta köylerde sağlık konusunda halkın istatistik değerleri yanılmıyorsam yeşil kart verilmişti. Yüzde kaç devletten sigortalılara ne kadar ilaç verilmiş ne kadarı doktor hizmetini ücretsiz almış vs,2019-10-31 22:18:30+00:00,
3354,hani ilaç olurdu zaman,2019-10-31 22:17:09+00:00,
3355,aydınlattınız beni geçen gün :d hasta olan ilaç kullansın aaaabbbiiiiii,2019-10-31 22:16:48+00:00,
3356,"Daha dün reçeteli 2 ilaca 25 lira verdim, verin la paramı geri habu yok zamanda 25 ilaç",2019-10-31 22:14:40+00:00,
3357,Benim maaşımdan kesilen ilaç ve muayene parası ne oluyor ...... ,2019-10-31 22:11:47+00:00,
3358,Sağlık hizmetinde tıkanma çözüldü mü? Addison hastalığı için bir test yapılması gerekiyor. Test için kullanılacak ilacı yalnızca @saglikbakanligi ve @TEBKurumsal ın protokolü ile kurulan yurtdışı ilaç temin biriminden temin edebiliyorsunuz. Tabi ne zaman gelir ise artık,2019-10-31 22:10:51+00:00,
3359,"yalana bak, sgk lı olmayana bakmıyorsun, sgk’lıdan da eczaneye ödenen katkı payı adı altında aldığın paralar ne, hem sgk primini ödüyoruz aylık ücretlerden, hemde muayene parası ödüyoruz hem de ilaç parası ",2019-10-31 22:09:53+00:00,
3360,Doğru değil. SGK 14 ayrı katkı payı alıyor. Kendim ilaç kullanan biri olarak her ay ilaç alımımda para ödüyorum.,2019-10-31 22:09:45+00:00,
3361,Ben ücretsiz hiç ilaç almadım kaymakamlıkmı dağıtıyor,2019-10-31 22:07:26+00:00,
3362,Bence kesinlikle ve tamamiyle haklı katılıyorum bu açıklamaya. ama bazı eczaneler reçeteli ilaç alırken benden para istiyor ,2019-10-31 22:07:26+00:00,
3363,Verilen ilaç: Aspirin,2019-10-31 22:06:40+00:00,
3364,Daha bugün ödedim çocuklarımın ilaç ve muayene ücreti farkını 160 tl,2019-10-31 22:06:08+00:00,
3365,Daha bu gün ödeyebildim eczaneye çocuklarımın ilaç borcunu 160 tl,2019-10-31 22:04:18+00:00,
3366,Gerçek BABACILAR bunu bu öldürücü derde neden ilaç vermemiş diye yazar kirveee,2019-10-31 22:03:33+00:00,
3367,Sağlık ocağına gidip ağrı kesici bile yazdırınca hem ilaç hem muayene parası ödüyoruz! Bıraksınlar palavrayı artık!,2019-10-31 22:03:27+00:00,
3368,Sgk lı çalışmanız ve hastanelik bir durum oldugunda ilaç parası en az 25 TL ödüyorum madem ücretsiz cebimizden çıkan parayı haraç olarak eczacılaramı veriyoz anlamadım ki,2019-10-31 22:03:19+00:00,
3369,"Aynen, zaten ben ilac firmasinda calismiyorum. Hic haberim yok bunlardan. Kesin bilgi ",2019-10-31 22:02:31+00:00,
3370,"Mevlam bir çok dert vermiş. Beraber derman vermiş. Bu tükenmez derdime, Neden ilaç vermemiş. Eyvallah kardeşim İyi ki @benbilmemnee @picemiyeti #picemiyeti",2019-10-31 22:01:18+00:00,#picemiyeti
3371,Babam rahmetli Gaziydi ilaç farkı alınmazdı. Şimdi anneme ilaç farkı ödüyoruz. Gazi muafiyetini kaldırmışlar.,2019-10-31 22:01:12+00:00,
3372,"Mevlam bir çok dert vermiş beraber derman vermiş, şu tükenmez derdime neden ilaç vermemiş ? #picemiyeti @picemiyeti",2019-10-31 22:01:06+00:00,#picemiyeti
3373,mevlam bir çok dert vermiş beraber derman vermiş şu tükenmez derdime neden ilaç vermemiş #picemiyeti,2019-10-31 22:00:30+00:00,#picemiyeti
3374,"Katılım payı dışında pek çok ilaçta fiyat farkı var, üstelik fark çıkarmayan muadil ilaç göstermeksizin, bu farklar raporlu hastalardan da alınıyor; bu nasıl bir uyduruk söylemdir",2019-10-31 22:00:30+00:00,
3375,Evet eczanede para ödedim bir krem için . Ay sonu da emekli maaşından hem muayene hem ilaç ücreti kesildi. Bir kere gidip kendi denesin. Dediği gibi oluyor mu diye. Yalan yalan yalan . ....Ama bu yalana inanan koyun sürüsü çok.,2019-10-31 22:00:29+00:00,
3376,Kacirtmasin devlet kaçırıyorsa kasten boşluk bırakmıştır gariban a bak bir sistem getirdi muayne ücreti bile kaçıramıyorsun ilaç alırken ödüyorsun mesela,2019-10-31 22:00:14+00:00,
3377,Bu öldürücü derde neden ilaç vermemiş.? @rabia_mustafa97 #picemiyeti @picemiyeti,2019-10-31 22:00:12+00:00,#picemiyeti
3378,"son 2 günde; 2 iğne, 3 tüp kan, EKG bilmem kaç tane ilaç gözü olanın gözü... ",2019-10-31 22:00:05+00:00,
3379,"++ilaçlara fark çıkıyor artık.Eczaneye ekstra ödenen tutarlar ilaç fiyat farkıdır.Eczaneler 1. basamak sağlık kuruluşudur,eczacılar en yakın sağlık danışmanınızdır.Saygılar.",2019-10-31 22:00:02+00:00,
3380,Albüm ilaç gibi geldi! Dinlenmesi bol olsun. Sığınak - Tuğba Yurt @tugbayurt https://open.spotify.com/album/4Ul41C61CKE4nPuboEgBKa?si=Oe3yEgv9Rzio8a--3fdCEw #NowPlaying,2019-10-31 21:59:28+00:00,#NowPlaying
3381,Bu öldürücü dert de neden ilaç vermemiş #picemiyeti,2019-10-31 21:59:18+00:00,#picemiyeti
3382,Mevlam bir çok dert vermiş beraber derman vermiş şu tükenmez derdime neden ilaç vermemiş #picemiyeti,2019-10-31 21:58:57+00:00,#picemiyeti
3383,7 aydır işsizim. 910TL işsizlik maaşı alıyorum. 310Tl işsizlik fonundan sgk ya sağlık primi olarak aktarıyorlar benim adıma! Ve ben hastaneye gittiğimde hem muayene parası hem de çatır çatır ilaç parası ödüyorum!!!,2019-10-31 21:58:55+00:00,
3384,Bu öldürücü derde neden ilaç vermemiş #picemiyeti,2019-10-31 21:58:53+00:00,#picemiyeti
3385,Daha 15 dk önce 65 liraya ilaç aldım geri verdim devlet karşılamıyor,2019-10-31 21:58:36+00:00,
3386,hadi ödediğim katkı payından geçtim...ilaç piyasada bulunsa bari...,2019-10-31 21:58:27+00:00,
3387,"++ Devlet hastanelerinde 6 tl,üniversite hastanelerinde 8 tl muayene ücreti vardır.Çalışanlar bunu elden öderken bu tutar emeklilerin maaşından http://kesilir.Reçetedeki ilaç tutarının %20sini öder çalışanlar.Emekliler %10 öder,maaşlarından kesilir.Bunun dışında neredeyse++",2019-10-31 21:58:04+00:00,
3388,Yalannnnn kuyruklu yalaannnn. Ya sen işsiz adama sgkdan borç çıkarttın hemşerim. Her eczaneye gittiğimde 20 lira ilaç 20 lira muayene parası ödüyorum. Yalana bu kadar gözyuman ama hala seçen başka ülke yok. ,2019-10-31 21:56:02+00:00,
3389,Zaman herşeyin ilacı sözündeki ilaç Parol galiba gram faydası yok,2019-10-31 21:54:57+00:00,
3390,"hiç bir şekilde geçmiyor bu his , ne yapacağımı bilmiyorum , terapiste gidiyorum ve ilaç kullanıyorum ama işe yaramıyorlar. bıktım cidden , düzelemeyeceğimden korkuyorum her şeyden bıktım",2019-10-31 21:54:57+00:00,
3391,"Zaman her şeyin ilacı sözündeki ilaç parol galiba, gram etkisi yokkk",2019-10-31 21:54:43+00:00,
3392,"Grip oldum, doktora gittim, ilaç almak için eczaneye gittim 50 lira ödeyim çıktım. Sigortam olmasa anlarım. Bahsettiği kendi aile erkanı olabilir mi? Ya da suriyeliler? Ağrı kesici yazdırıyorum 15 liea ödeyip çıkıyorum. Saçmalık.",2019-10-31 21:54:35+00:00,
3393,Bilemedim sayın başkan. Eczaneye gittiğimde ilaç parasından çok neden katkı payı ödüyorum onu hiçbir zaman anlayamadım. ,2019-10-31 21:52:47+00:00,
3394,Yalan tivit attım valla. Doktora ilaç yazdırabilmek için önce RANDEVU ALABİLMEK LAZIM AQ YERİNDE,2019-10-31 21:52:28+00:00,
3395,"Gidelim buradan… Göğsünü sıkan, içini daraltan o laneti geride bırakıp gidelim. Gidelim buradan… İlaçlarını yanına alma. Kitaplarımı almayayım ben de. Biraz da onlar çıldırtmıyor mu bizi? Havası ilaç, denizi kitap bir yerlere gidelim… #picemiyeti",2019-10-31 21:52:14+00:00,#picemiyeti
3396,Yok ya nankör bu millet sgk kuyrukları sabah 5 te hastanede kuyruk beklemeler ilaç kuyrukları yok hiç birini haketmiyorsunuz yazıklar olsun ,2019-10-31 21:51:26+00:00,
3397,Yatalak hastaların yaraları için kullanması gereken çinkolu hiç bir ilaç/merhem ücretsiz değildir. Bu sadece bir örnek.. fazlasını yazmaya gerek yok ,2019-10-31 21:51:22+00:00,
3398,Sevgiden daha güçlü bir ilaç yok,2019-10-31 21:50:32+00:00,
3399,"Sadece İslam dünyası değil ki,tüm insanlık aynı halde.Dünyada firavunlaşanlar,tüm dünyayı yönetip istedikleri şekle sokmaya çalışıyorlar,açlık bahane edilerek GDO,ile zehirlediler,ilaç sektörü,hibrit ve tohumları tekelleştirdiler petrol için terörü besliyorlar sorumsuz yer yok ki",2019-10-31 21:50:21+00:00,
3400,"14 yaşındayken depresyon ilacı yazdılar çok sinirlendim muayene etmeden neye dayanarak o kanıya vardın orospu çocuğu diye. Aradan 6 yıl geçti şizofreni ilacı yazdılar tepkim yine aynıydı. O yüzden siz siz olun psikiyatriste falan gitmeyin, kafalarına göre ilaç yazıyor koduklarım",2019-11-30 23:54:12+00:00,
3401,"Çay şifadır efendim; ilaç gibi değil, belki ağrı kesmez ama; Çay muhabbettir, sevdirir... Çay yalnızlıktır, dertleşir... Çay kalabalıktır, birleştirir... Yanı çay sadece bir içecek değildir. Çay duyguların sıvı halidir... Bol Çaylı Muhabbetli gecedeyiz ",2019-11-30 23:48:29+00:00,
