,Text,Date,Hashtags
423,İyi günler nöbetçi eczane sayımız çok az meselâ başka ilçeler de en az 3 4 eczane açık bizde iki tane,2019-06-06 08:33:15+00:00,
424,"Eczaneler neden sürekli açık değil? Giyim dükkanı, tatlıcı, lokanta günde 14 saat açık ama, eczane kapalı",2019-06-05 09:36:18+00:00,
425,Açık bir eczane bulup sakinleştirici almalıyım aşkım jskksksksks ,2019-06-04 15:07:43+00:00,
426,Tatil iyi gelmedi sağ olsun. İki gündür konuşma yetimi kaybettim. Fellik fellik açık sağlık ocağı doktor eczane arıyorum.,2019-06-03 18:02:15+00:00,
427,Orion Alışveriş Merkezi'nde hizmet vermekte olan eczanemiz 3 Haziran Pazartesi günü nöbetçi eczane olup 4 Haziran Salı sabah 08:00'a kadar açık olacaktır. Acil şifalar dileriz. ,2019-06-03 10:58:05+00:00,
428,"Bugün PTT, bankalar, eczane açık mı? https://www.pamukkalehaber.com/gunun-icinden/bugun-ptt-bankalar-eczane-acik-mi-h52185.html",2019-06-03 09:33:02+00:00,
429,"Bugün PTT, bankalar, eczane açık mı? https://www.pamukkalehaber.com/gunun-icinden/bugun-ptt-bankalar-eczane-acik-mi-h52185.html",2019-06-03 09:32:53+00:00,
430,"Bugün PTT, bankalar, eczane açık mı? https://www.pamukkalehaber.com/gunun-icinden/bugun-ptt-bankalar-eczane-acik-mi-h52185.html",2019-06-03 09:32:46+00:00,
431,"Bugün PTT, bankalar, eczane açık mı? https://www.pamukkalehaber.com/gunun-icinden/bugun-ptt-bankalar-eczane-acik-mi-h52185.html",2019-06-03 09:32:35+00:00,
432,Arefe günü eczaneler açık mı? 2019 nöbetçi eczane sorgulama sayfası http://dlvr.it/R5wHN9,2019-06-03 08:44:07+00:00,
433,3 Haziran arefe günü bugün eczaneler açık mı 2019? (Nöbetçi eczane listesi) Arefe günü eczaneler kaça kadar açık olacak? https://www.turkhabersaati.com/3-haziran-arefe-gunu-bugun-eczaneler-acik-mi-2019-nobetci-eczane-listesi-arefe-gunu-eczaneler-kaca-kadar-acik-olacak/,2019-06-03 06:52:11+00:00,
434,Arefe günü eczaneler kaça kadar açık olacak? 3 Haziran arefe günü yarın eczaneler açık mı 2019? (Nöbetçi eczane listesi) https://www.turkhabersaati.com/arefe-gunu-eczaneler-kaca-kadar-acik-olacak-3-haziran-arefe-gunu-yarin-eczaneler-acik-mi-2019-nobetci-eczane-listesi/,2019-06-03 01:46:00+00:00,
435,"tatil icin kapatma yapamiyorsun, eczane acik kalmali . bu dutumda mesul mudur ataman gerek. baska turlu ruhsati askiya aldirman gerek",2019-07-30 17:44:54+00:00,
436,Yeni yönetmeliğe uygun Büşra eczanesi Esenler eczane tabelası. Açık Havadaki Reklam Gücünüz 0212 447 80 80 http://www.powerreklam.com https://goo.gl/maps/rNCe8ACz7Dsd3pMe6 #EczaneTabelası #Eczane #Eczacı #EczaneTabela,2019-07-30 13:36:40+00:00,#EczaneTabelas #Eczane #Eczac #EczaneTabela
437,"Güldürme beni, ne sanalda ne sokakta kaçmadım kaçmam alnım açık başım dik. AKP den önce ki yılları çok iyi bilirim koalisyonları, kuyrukları, gecelik faizleri, çöp yığınlarını, tek şerit çukurlu yamalı, yolları, eczane hastane kuyruklarını,.. Yetermi daha sayayımmı?? !!!!!",2019-07-30 06:51:23+00:00,
438,Suan acik eczane arıyorum güneş alerjisi sen ne iğrenç biseysin,2019-07-29 16:14:04+00:00,
439,Açık eczane bulup alıyorum abi :),2019-07-28 18:20:08+00:00,
440,Orion Alışveriş Merkezi'nde hizmet vermekte olan eczanemiz 28 Temmuz Pazar günü nöbetçi eczane olup gün ve gece boyunca açık olacaktır. Acil şifalar dileriz. ,2019-07-28 07:23:29+00:00,
441,Nöbetçi eczane uygulamasını kaldırıp nöbetçi eczacı uygulamasını getireceğiz. Böylelikle eczaneler hergün açık olacak.,2019-07-27 11:45:56+00:00,
442,Az once havaalani acil servise gittim regl oldum sancim var agri kesici alabilir miyim diye (eczane yoktu) sadece muayene parasi icin 321 tl dedi acik kalp ameliyati yapin dedik sanki hayret edilesi,2019-07-25 18:17:38+00:00,
443,Keşke eczane açık olsaydı da baban gitseydi kardeş neyse Allah ailene sabır versin,2019-07-24 13:16:49+00:00,
444,Ile acik 1837 eczane acilabilecek kontenjana karsilik olarak 5bin civari eczacilik fakultesi ogrencisi/mezunu oldugunu biliyor musunuz? Tercihler yapilirken duyurulmasi ve basin aciklamasi yapilmasi gerekmez mi? @TEBKurumsal @erdogancolak @armanuney @HatayEczaOdasi,2019-07-24 11:57:07+00:00,
445,"Tercih döneminde eczacılıkla ilgili en çok sorulan soruya genel bir yanıt vermek istedik. “Eczacılığın geleceği nasıl, önü açık mıdır?” Eczacılığın önü kapandı denmesinin en temel nedeni artık eczane açmanın çok zor olmasıdır. ",2019-07-21 15:45:55+00:00,
446,Evet acik bir eczane bulman lazim. Midede yanma devam ediyorsa bir cay kaşigi karbonat suda eritip icebilirsin,2019-07-21 06:58:53+00:00,
447,09.00 da açılıyormuş. En az 40 dakika Üsküdar merkezde açık eczane yok. @TEBKurumsal,2019-07-21 06:00:44+00:00,
448,@TEBKurumsal Üsküdar da Cumartesi 20.07.2019 günü nöbetçi eczane saat 08.20 de kapalıydı. Pazar günü açık olması gereken Kavak eczanesi de kapalı. Kim doğrusunu yapıyor?,2019-07-21 05:52:05+00:00,
449,Orion Alışveriş Merkezi'nde hizmet vermekte olan eczanemiz 20 Temmuz Cumartesi günü nöbetçi eczane olup 21 Temmuz Pazar sabah 08:00'a kadar açık olacaktır. Acil şifalar dileriz. ,2019-07-20 07:30:02+00:00,
450,Şişli sokaklarında açık eczane arıyorum 2 gündür evden çıkmadım insanlar deli sanıyo,2019-07-15 09:28:57+00:00,
451,"15 Temmuz resmi tatil mi? 15 Temmuz’da bankalar, PTT, hastaneler ve eczane açık mı? https://haber.im/15-temmuz-resmi-tatil-mi-15-temmuzda-bankalar-ptt-hastaneler-ve-eczane-acik-mi/",2019-07-13 21:35:51+00:00,
452,"#15Temmuz #resmitatil #ptt #banka #ekonomi #eczane 15 Temmuz'da PTT,eczane ve bankalar açık mı? https://mansetturkiye.com/15-temmuzda-ptteczane-ve-bankalar-acik-mi-5051h.htm @manset_turkiye aracılığıyla",2019-07-13 11:54:50+00:00,#15Temmuz #resmitatil #ptt #banka #ekonomi #eczane
453,"Birkaç majistral hazırladım,tüm eczane ağzı açık izledi;eee tekno labimiza Melike hoca girdi bizim işimiz majistral",2019-07-12 17:39:46+00:00,
454,"15 Temmuz 2019 tatil mi? Pazartesi günü bankalar, PTT, hastaneler ve eczane açık mı? #15 #2019 #açık #bankalar #eczane #günü #hastaneler #mı #Pazartesi #PTT #tatil #Temmuz’ #ve http://www.foxankarahaber.com/index.php/2019/07/11/15-temmuz-2019-tatil-mi-pazartesi-gunu-bankalar-ptt-hastaneler-ve-eczane-acik-mi/",2019-07-11 12:50:04+00:00,#a #bankalar #eczane #g #hastaneler #m #Pazartesi #PTT #tatil #Temmuz #ve
455,"15 Temmuz Pazartesi resmi tatil mi? 15 Temmuz’da bankalar, PTT, hastaneler ve eczane açık mı? https://haber.im/15-temmuz-pazartesi-resmi-tatil-mi-15-temmuzda-bankalar-ptt-hastaneler-ve-eczane-acik-mi/",2019-07-10 19:04:42+00:00,
456,alerji hapım bitmis acık nöbetci eczane listesi gönder gelsin,2019-07-08 20:12:12+00:00,
457,"O da bişey mi ? Nöbetçi olduğumuz gün adamın biri gece içeri girip Burası eczane mi dedi, evet cevabını alınca da diğer mantıklı sorusunu yapıştırdı, Açık mısınız (?) .",2019-07-08 19:59:33+00:00,
458,Baş ağrısı için görüklede nöbetçi eczane arayıp bulamadıktan sonra açık veteriner kliniğinden ilaç almayı düşünen kankamı sadece uütf delirtmemiş anlaşılan,2019-07-08 19:27:26+00:00,
459,Çiğköfteyle lisede tanışmış biri olarak söylüyorum. Sizce de absürd şekilde çok fazla çiğköfteci yok mu? Bir de herbiri nöbetçi eczane gibi sabahlara kadar açık. Sadece ben mi yadırgıyorum bu durumu acaba?,2019-07-07 21:16:22+00:00,
460,Sağlıkçı zaten cevaplamış. Eczaneler akşam 7' ye kadar açık. Yanlışın var. Vakit kaybetmeden çıkıp ya bir eczane ya da blr klinik vb. bulmalısın. Geçmiş olsun. Alerjik reaksiyonlar beni korkutur.,2019-07-06 12:17:21+00:00,
461,@kemalpasabld hani meydanda ki eczane açık olmazsa aşağıdaki eczane açıktı????,2019-07-03 19:52:54+00:00,
462,Yeri geldi belamı aradım gece 3te eczane aradım 1den sonra açık tekel bayi aradım ama hiç sevgili aramadım aramamda.,2019-07-03 19:05:47+00:00,
463,Duygu: Eczane ye gelen adama Sizin gibi şiddet bagimlilarini timarhaneye kapatmak gerek derken Nasilda yumruğunu açık yumuşadı ya Pilotcum senin aşık halini yerim #KimseBilmez #KardeşimiVuranAdam,2019-07-02 18:09:54+00:00,#KimseBilmez #Karde
464,"Bu kez hakkını verelim, net olarak haklı. Çok isteniyorsa nöbetçi eczane gibi her pazar İstanbul'un her iki yakasında 1 er AVM açık kalsın, diğerleri kapalı olsun. Çalışanlar iş verenler tatil yapsın. AVM eziyettir. ",2019-08-31 11:47:35+00:00,
465,"yok, gözlükçüye gidecektim sonrasında eczaneye gidecektim. gözlükçünün tam yanında açık eczane vardı sonra 2sini max 5 dakikada hallettim. üstüne gözlükçü para almadı. tam eve dönerken önümde otobüs durdu bindim max 12 dakikada falan tüm işlerimi hallettim.",2019-08-31 08:43:56+00:00,
466,"Kısa bir not 30 agustosta ülke genelinde nöbetçi eczaneler dışında açık eczane yoktur ve bunu bilmeyen de yoktur, bilginize ",2019-08-30 11:18:01+00:00,
467,yüz elli yıldır ilk defa gece çıkıp ooaaaaa eğlenelim organizasyonu düzenledik neden gece çıkmamam gerektiğini sabah açık eczane bulamayınca hatırladım,2019-08-30 05:53:40+00:00,
468,"4 yaşındaki kardeşim emzik istiyorum diye ağladı uyumadı, bu saatte çıktım iki saat açık eczane aradım buldum emziği eve geldim. Ben bebek miyim dedi istemedi gitti uyudu.",2019-08-29 19:31:17+00:00,
469,"Günaydın, , 23/08/2019 Cuma, En yüksek sıcaklık 28*C, Deniz suyu sıcaklığı 23*C , havanın açık ve güneşli olduğu harika bir Cuma günü geçirmenizi dileriz. acil durumlar için ; nöbetçi eczane/Can Eczanesi ",2019-08-23 05:56:35+00:00,
470,"Oldu beyim,her seçim için kullanışlı alevi bulunur diye kulüpler açalım siz yaralanınca gelir kiralarsınız 7/24 açık eczane gibi",2019-08-22 13:00:22+00:00,
471,"Günaydın, , 22-08-2019 Perşembe, En yüksek sıcaklık 27*C , Deniz suyu 23*C, bulutlu ve açık bir hava bizleri bekliyor. Yağmur beklenmiyor. Güzel, huzurlu ve sağlıklı bir gün geçirmeniz dileğiyle.. . acil bir durumda nöbetçi eczane/Ümit eczanesi ",2019-08-22 04:54:16+00:00,
472,Orion Alışveriş Merkezi'nde hizmet vermekte olan eczanemiz 21 Ağustos Çarşamba günü nöbetçi eczane olup gün ve gece boyunca açık olacaktır. Acil şifalar dileriz. ,2019-08-21 08:14:47+00:00,
473,Mehmet bizim eczane açık buradayım Kadıköy'de yanık kremi en azında gel vereyim. Yada yapılacak başka bir şey olur belki yakın isen,2019-08-19 22:04:31+00:00,
474,"Günaydın, , 19/08/2019 Pazartesi, Hava parçalı bulutlu ve açık, en yüksek 24*C, su sıcaklığı 17*C, yağışlı geçen 2 günün ardından güzel, özlediğimiz yaz yavaş yavaş gelecek, sendromsuz bir Pazartesi dileriz. acil durumda nöbetçi eczane/ Cevdet’in eczanesi ",2019-08-19 04:26:22+00:00,
475,Midyat’ta Nöbetçi Eczane Gül Eczanesi 18 Ağustos 2019 Pazar günü gün boyu ve Pazartesi sabah saat 08:00'e kadar açık olan Midyat nöbetçi eczane Gül Eczanesi. Telefon: 0 (482) 462-22-27 Mardin Çevre Yolu Üzeri Aytemiz Karşısı Tanlar 1 Apt http://www.midyatgundem.com/,2019-08-18 17:25:05+00:00,
476,"Cocugum hasta oldugunda geceleri nobetci eczane aradigimda ve ""24 saat acik"" olan eczanelere kendi maddi gelirlerini dusundukleri icin musade etmeyen eczacilar birligine ve onlara egilen siyasetcilere beddau ediyorum hep. Allah onlari caresiz biraksin.",2019-08-17 09:08:11+00:00,
477,Day 1: Benim 20lik diş ağrım başlar ve akşamın bi saati açık eczane ararız. ,2019-08-15 19:35:42+00:00,
478,"Demirlerdeki K harfinden Kadıköy’de olduğu anlaşılıyor, karşıda ismi Do.. ile başlayan bi eczane var, google’dan basit bi aramayla açık adrese ulaşılabilir, ama siz yine de Yücel’e bira ısmarlayın :d",2019-08-13 10:33:20+00:00,
479,"Bugün banka, PTT, eczane, sağlık ocakları açık mı? http://dlvr.it/RB7srf",2019-08-13 07:26:35+00:00,
480,"Bu eczaneler neden kapalı 4 gündür anlamıyorum,sistemde nöbetçi eczane olarak görünüyorlar ama eczaneye gidince kapı duvar kapalı,4 gündür açık eczane arıyorum bulamadım bir türlü,ölelim daha iyi valla...",2019-08-13 06:11:35+00:00,
481,Aq izmitinde bi tane bile açık eczane yok mu yav sevgilim sabahtan beri bana ağrı kesici arıyor akaldçeçfld kıyamam ya,2019-08-12 16:35:48+00:00,
482,geçen gün ablamları beni eve bırakıyor. yiğenim ile ablam arasındaki dialog; -kızım etrafınıza iyi bakın nöbetçi eczane görürseniz söyleyin. +anne nöbetçi olması şart mı açık olsa olmuyor mu? aoısfsaoısfnhafoafaıofjafaasfafa,2019-08-11 21:11:46+00:00,
483,Yarin ilk işim krem almak olsun dicem de açık eczane yoktur ,2019-08-10 22:02:30+00:00,
484,Açık bir tane bile eczane yok amk deliricem,2019-08-10 14:37:02+00:00,
485,Şikayet etmek istediğim bir eczane var 1 e kadar olmasına rağmen hala açık ,2019-08-10 11:57:14+00:00,
486,Giysi ve yiyecek dükkanları geceyarısına kadar açık. En önemli gereksinim ilaç ama eczane kapalı,2019-08-10 10:30:28+00:00,
487,"Arefe günü bugün Kurban Bayramı yurtiçi, aras, mng kargolar açık mı? Arefe günü eczane, PTT, noter açık mı? Kurban Bayramı'nda kargolar açık mı? Kurban Bayramı süresince kargo gönderecek veya kargo alacak olanlar kargoların bayramda ça ... http://www.tvmagazin.com/arefe-gunu-bugun-kurban-bayrami-yurtici-aras-mng-kargolar-acik-mi-arefe-gunu-eczane-ptt-noter-acik-mi/ #TakvimMagazin",2019-08-10 10:16:39+00:00,#TakvimMagazin
488,"Arkadaşlar insanı tatil gününde uyandırmak çok büyük günah , hemde sadece eczane açık mı demek için :(",2019-08-10 07:56:14+00:00,
489,Bugün eczaneler ve noterler açık mı? İşte nöbetçi eczane ve noter listesi ,2019-08-10 07:33:56+00:00,
490,"Gece 12de arayıp nöbetçi eczane misiniz,açık mısınız diye soran hastaya nöbetçi değiliz her yere nöbetçiyim diye kağıt astım geceleri de eczanenin telefonu baş ucumda uyuyorum mazoşistim ben demeden işi bırakmak istemiyorum",2019-08-09 22:03:50+00:00,
491,"Bak bak lükse bak beyefendi kimseye inanmıyor eczaneyi arıyor ""nöbetçi eczane misiniz? Açık mısınız ?"" diye soru soruyor yok efendim biz değiliz canımız sıkıldı kapatmadık oturuyoruz :(",2019-08-08 19:22:29+00:00,
492,"Dün gece rüyamda @ekrem_imamoglu başkana ilaç arıyordum. Açık nöbetçi eczane aradım aradım bulamadım tam buldum başkanın toplantısı varmış, o anda utandım zaten. Şimdi bu rüyanın anlamı kıçımın açıkta falan kalması mı? Yoksa başka birşey mi? #acıklandı #salı",2019-08-06 10:59:27+00:00,#ac #sal
493,Keşke pazar günü de açık olsa eczane Zira bu sebepten hala kavuşamadım ilaçlı raflara ,2019-08-04 19:49:31+00:00,
494,"Nöbetçi eczaneyi aradın. Telefonu açıp, nöbetçi eczane buyrun dedim. Daha açık mısınız diye sormak neden?",2019-08-02 18:17:22+00:00,
495,Baban keşke Acık Eczane Bulsaydı,2019-08-01 16:19:34+00:00,
496,açık eczane varsa strefen al pammık gibi olursun dostum,2019-09-30 21:38:17+00:00,
497,Cumartesi eczane mi açık olm ,2019-09-30 17:30:15+00:00,
498,Orion Alışveriş Merkezi'nde hizmet vermekte olan eczanemiz 30 Eylül Pazartesi nöbetçi eczane olup gün ve gece boyunca açık olacaktır. Acil şifalar dileriz. ,2019-09-30 14:58:24+00:00,
499,"Günaydın, 30 eylül Pazartesi, Hava açık ve sıcaklık mevsim normallerinin üzerinde 28°C olacak. Sendromu az bir hafta başı dileriz. Nöbetçi eczane/halk eczanesi ",2019-09-30 06:20:40+00:00,
500,"Günaydın, 29 eylül Pazar, hava güneşli açık bugün en yüksek sıcaklık 24°C olacak. Güneşin keyfini çıkartın.Harika bir haftasonu geçirmenizi dileriz.hayatınızı değiştirin ve gidin güzel bir sahil kasabasına yerleşin. Mümkünse Karadeniz'de:) Nöbetçi eczane/ Yüksel eczanesi ",2019-09-29 06:22:00+00:00,
501,"GSM operatörleri bugün sınıfta kaldı, İstanbul'un denize yakın ilçeleri için deniz timi yok.. Depremde ulusal bir sosyal ağ ,yada grup yok Deprem sonrası , öncesi kamu ve özel gönüllü kurtarma timi eksik. Her mahallede bir market,yada eczane,fırın sürekli açık kalmalı. dönüşümlü",2019-09-26 16:58:44+00:00,
502,"Ben idaa ediyorum açık bir ihale yapılsaydı, yan hizmetler karşılığında bile bu projeyi yapan firmalar çıkardı. ( Otopark, Yemek, Temizlik, Eczane , Kantin gibi hizmet ve kiralar karşılığı. Şehir hastanelerinde fiyat uçurumu! https://www.sozcu.com.tr/2019/gundem/sehir-hastanelerinde-fiyat-ucurumu-5351045/ #gazetesozcu @gazetesozcu",2019-09-25 12:51:34+00:00,#gazetesozcu
503,Harika hemen açık eczane bulup alıyoruz,2019-09-24 19:48:02+00:00,
504,Ay çok korkuyorum açık eczane bakacağım,2019-09-24 17:51:00+00:00,
505,"Günaydın, 23 eylül pazartesi, En yüksek 23°C , parçalı bulutlu ve açık bir gün bekleniyor. Sendromsuz bir pazartesi ve güzel bir hafta geçirmeniz dileğiyle .. Acil durumlarda, nöbetçi eczane/Cevdet'in eczanesi .. ",2019-09-23 06:53:19+00:00,
506,Ctesi eczane acik olur muymus diyorlar ,2019-09-22 17:39:56+00:00,
507,"#SağolasınErdoğan Hastane kapılarında sürünüyorduk, ilaç kuyruğunda, doktor sırasında beklerken ertesi gün bir daha girerdim sıraya. Halka her hastane ve eczane açık, hasteneler konforlu temiz personeli kibar. Allah razı olsun Erdoğan'dan",2019-09-19 22:15:48+00:00,#Sa
508,İsabetli karar.Afyonkarahisar da tekel bayisi ve tütün satan işyerleri yeterinden fazla var. Buralar nöbetçi Eczane gibi sabaha kadar açık. 18 yaşından küçüklere ve saat 22.00 den sonrada satışlarına devam ediyorlar.,2019-09-17 20:20:39+00:00,
509,İsabetli karar.Afyonkarahisar da tekel bayisi ve tütün satan işyerleri yeterinden fazla var. Buralar nöbetçi Eczane gibi sabaha kadar açık. 18 yaşından küçüklere ve saat 22.00 den sonrada satışlarına devam ediyorlar.,2019-09-17 16:54:23+00:00,
510,"Acil durumlarda yanınızdayız. Bölgenizdeki en yakın eczaneyi kolayca bulabilirsiniz. Tatillerde, hangi eczanelerin size açık olduğunu güncelliyoruz. Hemen bizimle doğru adrese ulaşın. https://www.alanyadayiz.com/tr/listing-cat/pharmacy-on-duty/?type=listing #Alanya, #Eczane, #NöbetçiEczane, #İlaç, #Acil",2019-09-15 11:33:37+00:00,#Alanya #Eczane #N #Acil
511,Şimdi şu anlamda bakım ürünü alın çünkü cilt hassas hava kir rüzgar direkt her şeye açık siz görmeseniz de onun bir mikrobariyeri var buna zarar vermemek için hassas ürünler eczane veya temiz içerikli ürünlere dikkat etmek gerek. Yoksa mutfaktaki ürün niye o amaçla üretilsin?,2019-09-13 20:43:20+00:00,
512,"Sokağın lambaları yanmıyor, yürüdüm kapatıp gözlerimi,çocukken korkunca da böyle yapardım.Ezbere bildiğim için yolu tabi.Ana caddeye vardım, eczane açık, ilaç aldım,döndüm,her tarafta kedi,sevmedim,eczanede basküle bakmadığım gibi kedilere debakmadım.Bizköpekleriseviyoruz.",2019-09-13 18:11:59+00:00,
513,Sen eczane de Milupa bile değildin şeftali de su bile değildin Lombak kafalı biz o forma İçin koştururken götü açık yatıp yorum yapma,2019-09-10 08:35:50+00:00,
514,@saglikbakanligi her hastaneye akşam altıdan sonra bir detaylı eczane açın kendi bünyesinde sabah dokuza kadar açık olsun . Bu sayede insanlar eczane aramak zorunda kalmaz eczacılar da nöbet esaretinden kurtulur.,2019-09-09 22:57:04+00:00,
515,"Gittim Pharmaton aldım, adam kutuya uzanırken ""ya bu şey"" falan dedi. Takmadım. Sonra ""sana ucuza yapalım"" dedi. 3-5 lira indirdi. ""Dönemsel indirim mi? "" dedim. Kem küm. Eve geldim kutu açık bir hap eksik. Ayıp ya, kaç keredir gidiyordum. Eczane burası. İNSANLA! DALGA! GEÇMEYİN!",2019-09-05 21:44:53+00:00,
516,Keşke kamu kuruluşları yazın geceleri de açık olsa. Sadece akşamları enerjik oluyorum. Gitmem gereken ama 6'da kapanan yerlere bu yüzden gitmiyorum. Staj yaptığım eczane dahil.,2019-09-02 12:31:45+00:00,
517,"Banka, eczane ve kargolar açık mı? https://www.beinhaber.com/banka-eczane-ve-kargolar-acik-mi-23786/",2019-10-29 11:15:58+00:00,
518,Yıl olmuş 2019 eczane sırası beklemek ne ya koca Maltepe bölgesinde 3 eczane açık #eczane #sgk #MaltepeBelediyesi @istanbulbld @MaltepeBelTr @TEBKurumsal,2019-10-28 15:45:55+00:00,#eczane #sgk #MaltepeBelediyesi
519,"29 Ekim yarın hastane eczane sağlık ocağı tatil mi, çalışıyor mu? 29 Ekim hastaneler açık mı? 29 Ekim Cumhuriyet Bayramı yarın tüm yurtta kutlanacak. Ve yarın resmi tatil olacak. Bu bağlamda vatandaşlar hastane, eczane ve sağlık oc... https://www.tvmagazin.com/29-ekim-yarin-hastane-eczane-saglik-ocagi-tatil-mi-calisiyor-mu-29-ekim-hastaneler-acik-mi/ #TakvimMagazin",2019-10-28 08:36:49+00:00,#TakvimMagazin
520,29 Ekim Salı günü eczaneler açık mı kapalı mı? Nöbetçi eczane sorgulama ,2019-10-28 06:59:02+00:00,
521,"Bugün PTT açık mı? 28 Ekim Pazartesi kargolar, eczane, noter, sağlık ocakları, devlet daireleri çalışıyor mu? 29 Ekim Cumhuriyet Bayramı bu yıl salı gününe denk geliyor. Cumhuriyet Bayramı öncesi 28 Ekim'de hangi kurumların açık olacağ ... https://www.tvmagazin.com/bugun-ptt-acik-mi-28-ekim-pazartesi-kargolar-eczane-noter-saglik-ocaklari-devlet-daireleri-calisiyor-mu/ #TakvimMagazin",2019-10-28 05:42:46+00:00,#TakvimMagazin
522,Kızılay’da açık eczane arıyorum.Yok mu faruk eczanesi falan,2019-10-27 17:01:08+00:00,
523,Eğer ağrıların varsa ve açık eczane yoksa merak etme mutlaka açık bir tekel vardır,2019-10-26 02:21:27+00:00,
524,28 Pazartesi 29 Ekim Salı Okullar Tam Gün Yarım Gün mü Açık Bankalar Ptt Hastaneler Eczane Noterler Kargolar Açık mı Kapalı mı Tatil mi ? ,2019-10-25 17:56:28+00:00,
525,Fermuarim acik gezmisim ve eczane de farkettim bunu,2019-10-24 12:08:20+00:00,
526,Ben de demin açık eczane arıyodum.,2019-10-23 21:22:11+00:00,
527,Sağol kuzum açık eczane yok birinden şampuan buldum bu sefer tarak yok ,2019-10-20 15:11:10+00:00,
528,Açık eczane de yok çaresizliğim büyük ,2019-10-20 15:10:20+00:00,
529,Pazar günü eczane açık değil demi ne güzel ://,2019-10-20 11:10:59+00:00,
530,29 Ekim Salı 2019 Cumhuriyet Bayramı Hangi Gün Bankalar Ptt Hastaneler Eczane Noterler Kargolar Açık mı Kapalı mı Tatil mi ? https://www.kupahaber.com/29-ekim-sali-2019-cumhuriyet-bayrami-hangi-gun-bankalar-ptt-hastaneler-eczane-noterler-kargolar-acik-mi-kapali-mi-tatil-mi/3139/,2019-10-17 19:04:14+00:00,
531,"Günaydın 16 Ekim 2019 Çarşamba Hava en yüksek 25°C, en düşük 17°C olarak bekleniyor. Güneşli ve açık bir gökyüzü olacak. Mutlu, huzurlu bir gün geçirmeniz dileğiyle. Nöbetçi eczane/Ümit Eczanesi Cide_fotografhanem ",2019-10-16 05:41:44+00:00,
532,Açık eczane bulabilirsen tapcit iyi gelir 1dakikada keser 250 mg al,2019-10-13 17:43:57+00:00,
533,"Günaydın, 13 Ekim 2019 Pazar, En yüksek sıcaklık 25°C Güneşli ve açık bir gökyüzü bizleri bekliyor. Pazar tatilinin keyfini çıkarmanızı dileriz. Nöbetçi eczane &amp; Cevdet'in eczanesi cide_fotografhanem ",2019-10-13 01:31:05+00:00,
534,"Günaydın, 12 ekim 2019 Cumartesi, En yüksek sıcaklık 24°C. Güneşli ve açık bir gökyüzü bizleri bekliyor. güzel bir haftasonu geçirmenizi dileriz. Nöbetçi eczane- Can eczanesi ",2019-10-12 06:01:45+00:00,
535,Yeni yönetmeliğe uygun Büşra eczanesi Esenler eczane tabelası. Açık Havadaki Reklam Gücünüz 0212 447 80 80 http://www.powerreklam.com https://goo.gl/maps/rNCe8ACz7Dsd3pMe6 #EczaneTabelası #Eczane #Eczacı #EczaneTabela #Esenler,2019-10-11 07:18:25+00:00,#EczaneTabelas #Eczane #Eczac #EczaneTabela #Esenler
536,"Deva Eczanesi, yönetmeliğe uygun eczane tabelası. Açık Havadaki Reklam Gücünüz 0212 447 80 80 http://www.powerreklam.com https://goo.gl/maps/rNCe8ACz7Dsd3pMe6 #Tabela #Tabelacı #Eczane #EczaneTabela #EczaneTabelası #PowerReklam",2019-10-11 07:15:21+00:00,#Tabela #Tabelac #Eczane #EczaneTabela #EczaneTabelas #PowerReklam
537,Eczane bulamamış açık,2019-10-10 20:37:27+00:00,
538,Aq yurttayim basım çatlıyor ağrı kesici alcam eczane açık değil ölücem ya bu nedir off,2019-10-10 03:54:29+00:00,
539,Hametan olur dimi açık eczane bulamadım bepanthol almak için ,2019-10-08 19:32:40+00:00,
540,"Vereceksin mahkemeye ama mevcut şartlarda ucu açık. Kime anlatacaksın. İşin ucunda polisi şikayet etmiş oluyorsun. E polis polisi seviyor. Çocuğun hasta, eczane arıyor buluyorsun park yeri yok, iki dakka dörtleri yakıp giriyorsun dönüyorsun araç yok. Bunun adı yanlış yere park!!!",2019-10-08 07:01:46+00:00,
541,"Günaydın, 2 Ekim 2019 Çarşamba, En yüksek sıcaklık 28°C yine sımsıcak bir gün , hava açık yer yer bulutlu .. Harika, huzurlu ve neşeli bir Çarşamba geçirmenizi dileriz. Nöbetçi eczane- Can eczanesi ",2019-10-02 06:59:28+00:00,
542,"Bedava da dağıtmıyorlar,numaratörle çalışan pastane Tatil nedeniyle öğlen 3’e kadar açık,nöbetçi eczane gibi ",2019-11-28 20:00:58+00:00,
543,Duş aldığın için pansumanın ıslanması ve senin sokak sokak açık eczane araman diyeceklerim bu kadar .,2019-11-28 17:00:23+00:00,
544,Abi rakı dedin dişim ağrıyor bulunduğum yerde açık eczane yok tekel bayi var ama naptın off,2019-11-28 16:10:16+00:00,
545,Tabiki ciğer 7/24 bulunur Bekır abeyy. Açık eczane bulunmasa bile açık cigerci illa vardır. ,2019-11-24 21:26:35+00:00,
546,"Günaydın (◔‿◔) 23 Kasım Cumartesi, Hava sıcaklığı 17°C , 10°C, Bulutlu fakat açık bir gökyüzü bekliyoruz. Güzel bir haftasonu tatili geçirmenizi dileriz. Nöbetçi eczane &amp; yüksel eczanesi ",2019-11-23 07:52:14+00:00,
547,Açık eczane bulamadım :(,2019-11-21 16:17:39+00:00,
